track_artist,track_album_id,track_album_name,playlist_name,playlist_id,playlist_subgenre,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,track_id,track_name,track_popularity,release_year,genre
Nas,6oSHgr3TZJPCFshYUfBDqE,Illmatic XX,Gangsta Rap/90's Hip-Hop,62spXXfUxBed8nbd5xvH2O,gangster rap,0.678,0.794,10,-6.186,0,0.14,0.274,1.68e-06,0.124,0.54,87.374,290573,7iF9B5dbSOfEeznArGFHhn,Hip Hop Is Dead,38,2006,Hip-Hop
Nas,78Fgb88MY0ECc4GVMejqTg,It Was Written,90s Gangsta Rap / Top Hip-hop Classics,0C2zyPdlkbWHrwVg9gqNdU,gangster rap,0.752,0.611,11,-8.681,0,0.315,0.21,0.0,0.778,0.746,90.993,279933,7iF9B5dbSOfEeznArGFHhn,Hip Hop Is Dead,38,2006,Hip-Hop
Nas,3kEtdS2pH6hKcMU9Wioob1,Illmatic,90s Gangsta Rap / Top Hip-hop Classics,0C2zyPdlkbWHrwVg9gqNdU,gangster rap,0.69,0.729,11,-5.819,0,0.221,1.7e-05,0.0431,0.152,0.357,91.376,202107,7iF9B5dbSOfEeznArGFHhn,Hip Hop Is Dead,38,2006,Hip-Hop
Nas,628sghrdUxdjfhevikOgWB,I Am...,90s Gangsta Rap / Top Hip-hop Classics,0C2zyPdlkbWHrwVg9gqNdU,gangster rap,0.678,0.77,9,-4.399,0,0.222,0.00583,0.0,0.109,0.412,90.0,284000,7iF9B5dbSOfEeznArGFHhn,Hip Hop Is Dead,38,2006,Hip-Hop
Nas,3kEtdS2pH6hKcMU9Wioob1,Illmatic,Smooth Hip Hop,7ozFIvz1bE1HPgQTUl5qfT,hip pop,0.678,0.794,10,-6.186,0,0.14,0.274,1.68e-06,0.124,0.54,87.374,290573,7iF9B5dbSOfEeznArGFHhn,Hip Hop Is Dead,38,2006,Hip-Hop
Blac Youngsta,3Pa7JytWVcEf3Unec8qku8,Church on Sunday,New Hip Hop‏‏​​   ‍,5WNUX6jisX0NRlVDTm6RDd,urban contemporary,0.864,0.483,8,-5.147,1,0.363,0.00518,0.0,0.0755,0.428,164.916,177008,7JsoM9xf0Uc8tTHVnkVOio,Hip Hopper (feat. Lil Yachty),34,2017,Hip-Hop
Blac Youngsta,3Pa7JytWVcEf3Unec8qku8,Church on Sunday,New Hip Hop‏‏​​   ‍,5WNUX6jisX0NRlVDTm6RDd,urban contemporary,0.893,0.783,7,-4.173,1,0.236,0.0259,0.0,0.197,0.584,101.993,197192,7JsoM9xf0Uc8tTHVnkVOio,Hip Hopper (feat. Lil Yachty),34,2017,Hip-Hop
Blac Youngsta,3Pa7JytWVcEf3Unec8qku8,Church on Sunday,New Hip Hop‏‏​​   ‍,5WNUX6jisX0NRlVDTm6RDd,urban contemporary,0.892,0.83,8,-3.346,1,0.281,0.00942,0.0,0.31,0.705,142.07,245087,7JsoM9xf0Uc8tTHVnkVOio,Hip Hopper (feat. Lil Yachty),34,2017,Hip-Hop
Nice & Smooth,6EI3q6PeLLmPPPlMxKl59h,Ain't A Damn Thing Changed,Minitruckin Playlist,0VVH2Nzj6kBVGK3WIUQMAw,southern hip hop,0.797,0.563,6,-14.138,0,0.123,0.119,0.323,0.0969,0.687,108.369,172267,3KKrZ3adgWcJiJQWFqoDnv,Hip Hop Junkies,36,1991,Hip-Hop
Dead Prez,7gXuElmegVReY7imkb5bf8,Let's Get Free,90s Hiphop / Gangsta Rap,5yGuoOwRQF3o8NVRRlvCj7,gangster rap,0.725,0.737,4,-7.453,1,0.324,0.000633,0.00417,0.109,0.219,77.161,214067,1VpaGT3qRCT4jaqYw7o9IH,Hip-Hop - Radio Version,24,2000,Hip-Hop
Maniako,3eZ8vxWKBJ5mFA2FibVt09,"Exitos, Vol. 2",Mexican Gangsta Rap,28Ke4pXWqF2A5b2GfQ1pQt,gangster rap,0.636,0.85,4,-5.448,0,0.503,0.201,0.0,0.648,0.879,154.057,190328,6dKRp4XzLCycXok4KkC3PK,Hip-Hop Hasta la Tumba,40,2020,Hip-Hop
Naughty By Nature,4OEP9VlZWOCt1QcOzX0oXF,19 Naughty III,90's Hip Hop Ultimate Collection,4IG024zoaGMurhTFBkMAv9,southern hip hop,0.862,0.642,6,-13.652,0,0.101,0.102,0.0,0.272,0.765,99.201,267267,2kKl3PThia6291WA44PvCu,Hip Hop Hooray - Instrumental,23,2005,Hip-Hop
Naughty By Nature,6smksVgwxaPFGdSsIloCjo,Anthem Inc.,"Back in the day - R&B, New Jack Swing, Swingbeat, RNB..etc.",3a9y4eeCJRmG9p4YKfqYIx,new jack swing,0.776,0.968,4,-4.25,0,0.0914,0.00147,0.0,0.204,0.667,97.765,250173,2kKl3PThia6291WA44PvCu,Hip Hop Hooray - Instrumental,23,2005,Hip-Hop
Ariana Grande,5AMOKSM1ftb3opIbGT2d4q,My Everything (Deluxe),Pop Warmup 130 BPM,37i9dQZF1DX3PIAZMcbo2T,dance pop,0.628,0.593,8,-5.036,1,0.0323,0.093,1.65e-06,0.096,0.104,125.026,197267,3i8fIJNV0yuC4kXT3SkVBZ,Popular,82,2024,Pop
Ariana Grande,5AMOKSM1ftb3opIbGT2d4q,My Everything (Deluxe),Pop Inglés (2020 - 2010s)💙 Música En Inglés 2010s,4QAzO1Z92yqqD6Mf3mOANu,dance pop,0.66,0.805,1,-5.352,0,0.153,0.0192,8.83e-06,0.159,0.625,103.009,193920,3i8fIJNV0yuC4kXT3SkVBZ,Popular,82,2024,Pop
Ariana Grande,4NBuascXb3uK0mFUYuJ63f,Charlie's Angels (Original Motion Picture Soundtrack),Pop - Pop UK - 2019 - Canadian Pop - 2019 - Pop,46Cl6dmeiylK6TRGXr7hHe,post-teen pop,0.727,0.583,7,-7.385,0,0.0718,0.065,0.0,0.106,0.629,147.983,171840,3i8fIJNV0yuC4kXT3SkVBZ,Popular,82,2024,Pop
Ariana Grande,2fYhqwDWXjbpjaIJPEfKFw,"thank u, next",Post pop teen,222nc9tKxKhfZ2GBrOpwH3,post-teen pop,0.717,0.653,1,-5.634,1,0.0658,0.229,0.0,0.101,0.412,106.966,207320,3i8fIJNV0yuC4kXT3SkVBZ,Popular,82,2024,Pop
Ariana Grande,3tx8gQqWbGwqIGZHqDNrGe,Sweetener,Post pop teen,222nc9tKxKhfZ2GBrOpwH3,post-teen pop,0.699,0.713,9,-5.507,0,0.0594,0.04,3.11e-06,0.294,0.354,121.993,205920,3i8fIJNV0yuC4kXT3SkVBZ,Popular,82,2024,Pop
Ariana Grande,6EVYTRG1drKdO8OnIQBeEj,My Everything (Deluxe),Post pop teen,222nc9tKxKhfZ2GBrOpwH3,post-teen pop,0.628,0.593,8,-5.036,1,0.0323,0.093,1.65e-06,0.096,0.104,125.026,197267,3i8fIJNV0yuC4kXT3SkVBZ,Popular,82,2024,Pop
Ariana Grande,2fYhqwDWXjbpjaIJPEfKFw,"thank u, next",Intro to Post-Teen Pop,6o6MNYZqHSkMAKcCHPNu7K,post-teen pop,0.778,0.317,1,-10.732,0,0.334,0.592,0.0,0.0881,0.327,140.048,178627,3i8fIJNV0yuC4kXT3SkVBZ,Popular,82,2024,Pop
Ariana Grande,5AMOKSM1ftb3opIbGT2d4q,My Everything (Deluxe),BALLARE - رقص,1CMvQ4Yr5DlYvYzI0Vc2UE,post-teen pop,0.66,0.805,1,-5.352,0,0.153,0.0192,8.83e-06,0.159,0.625,103.009,193920,3i8fIJNV0yuC4kXT3SkVBZ,Popular,82,2024,Pop
Ariana Grande,5KOu62BJwwCJTfyyAaEbZk,Sweetener,Post Teen Pop,2Aud8PXoTGcyY5esHu4Aaz,post-teen pop,0.602,0.658,1,-5.947,1,0.055,0.0233,5.78e-05,0.229,0.28,145.084,197547,3i8fIJNV0yuC4kXT3SkVBZ,Popular,82,2024,Pop
Ariana Grande,5KOu62BJwwCJTfyyAaEbZk,Sweetener,Post Teen Pop,2Aud8PXoTGcyY5esHu4Aaz,post-teen pop,0.722,0.461,4,-6.428,1,0.0319,0.256,0.0,0.214,0.464,119.91,208493,3i8fIJNV0yuC4kXT3SkVBZ,Popular,82,2024,Pop
Ariana Grande,5KOu62BJwwCJTfyyAaEbZk,Sweetener,Post Teen Pop,2Aud8PXoTGcyY5esHu4Aaz,post-teen pop,0.701,0.713,0,-5.507,1,0.0547,0.04,3.14e-06,0.267,0.361,121.934,205920,3i8fIJNV0yuC4kXT3SkVBZ,Popular,82,2024,Pop
Ariana Grande,5KOu62BJwwCJTfyyAaEbZk,Sweetener,Post Teen Pop,2Aud8PXoTGcyY5esHu4Aaz,post-teen pop,0.694,0.453,1,-7.069,1,0.0397,0.0213,0.0,0.0795,0.24,110.909,189507,3i8fIJNV0yuC4kXT3SkVBZ,Popular,82,2024,Pop
Ariana Grande,5KOu62BJwwCJTfyyAaEbZk,Sweetener,Post Teen Pop,2Aud8PXoTGcyY5esHu4Aaz,post-teen pop,0.848,0.601,0,-4.606,0,0.0399,0.107,7.75e-06,0.108,0.737,114.045,227387,3i8fIJNV0yuC4kXT3SkVBZ,Popular,82,2024,Pop
Ariana Grande,03D36t8ODrA8ATvoTStU9P,7 rings,Post Teen Pop,2Aud8PXoTGcyY5esHu4Aaz,post-teen pop,0.725,0.321,1,-10.744,0,0.323,0.578,0.0,0.0884,0.319,70.142,178640,3i8fIJNV0yuC4kXT3SkVBZ,Popular,82,2024,Pop
Ariana Grande,3tx8gQqWbGwqIGZHqDNrGe,Sweetener,Post Teen Pop,2Aud8PXoTGcyY5esHu4Aaz,post-teen pop,0.831,0.485,10,-6.677,0,0.15,0.375,1.47e-05,0.118,0.622,80.022,245667,3i8fIJNV0yuC4kXT3SkVBZ,Popular,82,2024,Pop
Ariana Grande,5KOu62BJwwCJTfyyAaEbZk,Sweetener,Post Teen Pop,2Aud8PXoTGcyY5esHu4Aaz,post-teen pop,0.831,0.485,10,-6.677,0,0.151,0.391,1.92e-05,0.12,0.627,80.02,245667,3i8fIJNV0yuC4kXT3SkVBZ,Popular,82,2024,Pop
Ariana Grande,5KOu62BJwwCJTfyyAaEbZk,Sweetener,Post Teen Pop,2Aud8PXoTGcyY5esHu4Aaz,post-teen pop,0.654,0.312,4,-10.212,1,0.0508,0.429,8.59e-06,0.19,0.304,119.9,73813,3i8fIJNV0yuC4kXT3SkVBZ,Popular,82,2024,Pop
Ariana Grande,5KOu62BJwwCJTfyyAaEbZk,Sweetener,Post Teen Pop,2Aud8PXoTGcyY5esHu4Aaz,post-teen pop,0.336,0.231,1,-6.217,1,0.0493,0.943,0.0,0.183,0.431,168.724,37640,3i8fIJNV0yuC4kXT3SkVBZ,Popular,82,2024,Pop
Ariana Grande,2fYhqwDWXjbpjaIJPEfKFw,"thank u, next",Post Teen Pop,2Aud8PXoTGcyY5esHu4Aaz,post-teen pop,0.747,0.458,6,-6.891,1,0.303,0.451,0.0,0.252,0.47,75.029,182000,3i8fIJNV0yuC4kXT3SkVBZ,Popular,82,2024,Pop
Ariana Grande,2fYhqwDWXjbpjaIJPEfKFw,"thank u, next",Post Teen Pop,2Aud8PXoTGcyY5esHu4Aaz,post-teen pop,0.287,0.364,9,-8.295,1,0.0306,0.418,1.8e-05,0.185,0.11,103.777,271467,3i8fIJNV0yuC4kXT3SkVBZ,Popular,82,2024,Pop
Ariana Grande,2fYhqwDWXjbpjaIJPEfKFw,"thank u, next",Post Teen Pop,2Aud8PXoTGcyY5esHu4Aaz,post-teen pop,0.726,0.554,5,-5.29,0,0.0917,0.0421,0.0,0.106,0.335,169.999,190440,3i8fIJNV0yuC4kXT3SkVBZ,Popular,82,2024,Pop
Ariana Grande,2fYhqwDWXjbpjaIJPEfKFw,"thank u, next",Post Teen Pop,2Aud8PXoTGcyY5esHu4Aaz,post-teen pop,0.729,0.475,8,-4.985,1,0.0364,0.378,0.0,0.12,0.371,62.52,212267,3i8fIJNV0yuC4kXT3SkVBZ,Popular,82,2024,Pop
Ariana Grande,3tx8gQqWbGwqIGZHqDNrGe,Sweetener,Post Teen Pop,2Aud8PXoTGcyY5esHu4Aaz,post-teen pop,0.721,0.459,4,-6.408,1,0.032,0.248,0.0,0.212,0.46,119.914,208493,3i8fIJNV0yuC4kXT3SkVBZ,Popular,82,2024,Pop
Ariana Grande,5KOu62BJwwCJTfyyAaEbZk,Sweetener,Post Teen Pop,2Aud8PXoTGcyY5esHu4Aaz,post-teen pop,0.876,0.55,6,-5.707,0,0.161,0.0126,2.84e-05,0.0272,0.702,99.046,228373,3i8fIJNV0yuC4kXT3SkVBZ,Popular,82,2024,Pop
Ariana Grande,5KOu62BJwwCJTfyyAaEbZk,Sweetener,Post Teen Pop,2Aud8PXoTGcyY5esHu4Aaz,post-teen pop,0.604,0.45,9,-6.564,0,0.0354,0.651,0.0,0.0934,0.531,100.347,322027,3i8fIJNV0yuC4kXT3SkVBZ,Popular,82,2024,Pop
Ariana Grande,3zVB99XMdbP9HTVNg0GJwV,boyfriend,post teen pop,3kvwJXPULhSUalL6ykJbn5,post-teen pop,0.4,0.795,10,-3.731,0,0.461,0.119,0.0,0.159,0.702,190.097,186107,3i8fIJNV0yuC4kXT3SkVBZ,Popular,82,2024,Pop
Ariana Grande,3tx8gQqWbGwqIGZHqDNrGe,Sweetener,post teen pop,3kvwJXPULhSUalL6ykJbn5,post-teen pop,0.602,0.658,1,-5.934,1,0.0558,0.0233,6e-05,0.237,0.268,145.031,197547,3i8fIJNV0yuC4kXT3SkVBZ,Popular,82,2024,Pop
Ariana Grande,3OZgEywV4krCZ814pTJWr7,Dangerous Woman,post teen pop,3kvwJXPULhSUalL6ykJbn5,post-teen pop,0.65,0.736,6,-5.84,0,0.229,0.0513,0.0,0.235,0.612,159.174,226160,3i8fIJNV0yuC4kXT3SkVBZ,Popular,82,2024,Pop
Ariana Grande,5xSvNPstcxHtR4ap2vvN8A,Yours Truly,Post-teen pop,2KyjkYsSsC1UR75b0m98vd,post-teen pop,0.645,0.877,5,-3.208,0,0.113,0.294,0.0,0.0759,0.861,82.324,227027,3i8fIJNV0yuC4kXT3SkVBZ,Popular,82,2024,Pop
Ariana Grande,3OZgEywV4krCZ814pTJWr7,Dangerous Woman,Electropop Hits  2017-2020,7kyvBmlc1uSqsTL0EuNLrx,electropop,0.65,0.736,6,-5.84,0,0.229,0.0513,0.0,0.235,0.612,159.174,226160,3i8fIJNV0yuC4kXT3SkVBZ,Popular,82,2024,Pop
Ariana Grande,684W6NpKllEexqQlGqetCi,"thank u, next",Electropop 2019,4Bi8VLtaSu0JILliif8lH6,electropop,0.724,0.647,1,-5.642,1,0.0658,0.28,0.0,0.102,0.435,106.96,207333,3i8fIJNV0yuC4kXT3SkVBZ,Popular,82,2024,Pop
Ariana Grande,3tx8gQqWbGwqIGZHqDNrGe,Sweetener,Electropop 2019,4Bi8VLtaSu0JILliif8lH6,electropop,0.568,0.656,8,-5.413,1,0.0433,0.0211,1.37e-05,0.213,0.364,100.049,198160,3i8fIJNV0yuC4kXT3SkVBZ,Popular,82,2024,Pop
Ariana Grande,61c5zqfBCSPO1tb3DFbbFB,imagine,Electropop 2019,4Bi8VLtaSu0JILliif8lH6,electropop,0.714,0.474,8,-4.993,1,0.039,0.374,0.0,0.106,0.376,62.484,212293,3i8fIJNV0yuC4kXT3SkVBZ,Popular,82,2024,Pop
Ariana Grande,0MbXjBEw6FrGtcglqEDHpb,MONOPOLY,Electropop 2019,4Bi8VLtaSu0JILliif8lH6,electropop,0.892,0.507,0,-8.282,1,0.378,0.704,3.14e-05,0.109,0.695,143.96,158587,3i8fIJNV0yuC4kXT3SkVBZ,Popular,82,2024,Pop
Ariana Grande,5AMOKSM1ftb3opIbGT2d4q,My Everything (Deluxe),Electropop - Pop,5TiiHps0hNCyQ6ijVkNZQs,electropop,0.472,0.714,1,-4.389,0,0.0334,0.00937,0.0,0.0764,0.24,98.992,236133,3i8fIJNV0yuC4kXT3SkVBZ,Popular,82,2024,Pop
Ariana Grande,2fYhqwDWXjbpjaIJPEfKFw,"thank u, next",10er Playlist,1kEczIkZH8IgaWT2BiApxZ,electropop,0.717,0.653,1,-5.634,1,0.0658,0.229,0.0,0.101,0.412,106.966,207320,3i8fIJNV0yuC4kXT3SkVBZ,Popular,82,2024,Pop
Ariana Grande,3tx8gQqWbGwqIGZHqDNrGe,Sweetener,10er Playlist,1kEczIkZH8IgaWT2BiApxZ,electropop,0.699,0.713,9,-5.507,0,0.0594,0.04,3.11e-06,0.294,0.354,121.993,205920,3i8fIJNV0yuC4kXT3SkVBZ,Popular,82,2024,Pop
Ariana Grande,03D36t8ODrA8ATvoTStU9P,7 rings,indie poptimism🕺🏻,6MQeEHHDs6HQkN5Dlj3oKo,indie poptimism,0.725,0.321,1,-10.744,0,0.323,0.578,0.0,0.0884,0.319,70.142,178640,3i8fIJNV0yuC4kXT3SkVBZ,Popular,82,2024,Pop
Ariana Grande,3OZgEywV4krCZ814pTJWr7,Dangerous Woman,random playlist that can't decide its genre so go ahead jam along with these catchy tunes,49qyKvg6UAQAvIMUIGMnP3,indie poptimism,0.65,0.736,6,-5.84,0,0.229,0.0513,0.0,0.235,0.612,159.174,226160,3i8fIJNV0yuC4kXT3SkVBZ,Popular,82,2024,Pop
Ariana Grande,2fYhqwDWXjbpjaIJPEfKFw,"thank u, next",2020 Hits & 2019  Hits – Top Global Tracks 🔥🔥🔥,4JkkvMpVl4lSioqQjeAL0q,latin pop,0.717,0.653,1,-5.634,1,0.0658,0.229,0.0,0.101,0.412,106.966,207320,3i8fIJNV0yuC4kXT3SkVBZ,Popular,82,2024,Pop
Ariana Grande,2fYhqwDWXjbpjaIJPEfKFw,"thank u, next",2020 Hits & 2019  Hits – Top Global Tracks 🔥🔥🔥,4JkkvMpVl4lSioqQjeAL0q,latin hip hop,0.717,0.653,1,-5.634,1,0.0658,0.229,0.0,0.101,0.412,106.966,207320,3i8fIJNV0yuC4kXT3SkVBZ,Popular,82,2024,Pop
Ariana Grande,6EVYTRG1drKdO8OnIQBeEj,My Everything (Deluxe),Today's Hits 2000-Present,6a66cg3HcsjYkisYyQcov6,latin hip hop,0.66,0.805,1,-5.352,0,0.153,0.0192,8.83e-06,0.159,0.625,103.009,193920,3i8fIJNV0yuC4kXT3SkVBZ,Popular,82,2024,Pop
Ariana Grande,5AMOKSM1ftb3opIbGT2d4q,My Everything (Deluxe),Today's Hits 2000-Present,6a66cg3HcsjYkisYyQcov6,latin hip hop,0.687,0.702,7,-5.324,0,0.0455,0.0064,4.35e-05,0.204,0.284,129.956,214840,3i8fIJNV0yuC4kXT3SkVBZ,Popular,82,2024,Pop
Ariana Grande,3OZgEywV4krCZ814pTJWr7,Dangerous Woman,Today's Hits 2000-Present,6a66cg3HcsjYkisYyQcov6,latin hip hop,0.662,0.602,4,-5.369,0,0.0401,0.0529,0.0,0.356,0.29,133.969,235947,3i8fIJNV0yuC4kXT3SkVBZ,Popular,82,2024,Pop
Ariana Grande,3zVB99XMdbP9HTVNg0GJwV,boyfriend,Contemporary Urban,6wyJ4bsjZaUKa9f6GeZlAO,urban contemporary,0.4,0.795,10,-3.731,0,0.461,0.119,0.0,0.159,0.702,190.097,186107,3i8fIJNV0yuC4kXT3SkVBZ,Popular,82,2024,Pop
Ariana Grande,2qWVO5SXPdWAECnwEWYOJH,Don’t Call Me Angel (Charlie’s Angels),Most Popular 2020 TOP 50,1fqkbjEACMlekdddm5aobE,urban contemporary,0.643,0.721,1,-5.248,1,0.0449,0.00268,6.51e-06,0.0898,0.317,102.914,190107,3i8fIJNV0yuC4kXT3SkVBZ,Popular,82,2024,Pop
Ariana Grande,4NBuascXb3uK0mFUYuJ63f,Charlie's Angels (Original Motion Picture Soundtrack),New R&B‏‏​​   ‍,4I6rTSxqKl1LRvES2O9owQ,urban contemporary,0.727,0.583,7,-7.385,0,0.0718,0.065,0.0,0.106,0.629,147.983,171840,3i8fIJNV0yuC4kXT3SkVBZ,Popular,82,2024,Pop
Ariana Grande,2fYhqwDWXjbpjaIJPEfKFw,"thank u, next",Hip Pop 2019,3tmx4p5RGlOV1AapXOt1Ze,hip pop,0.717,0.653,1,-5.634,1,0.0658,0.229,0.0,0.101,0.412,106.966,207320,3i8fIJNV0yuC4kXT3SkVBZ,Popular,82,2024,Pop
Ariana Grande,1V4lSIsS6rXIeUDoQd0lvC,boyfriend,Hip Pop 2019,3tmx4p5RGlOV1AapXOt1Ze,hip pop,0.507,0.778,10,-3.71,0,0.427,0.0804,0.0,0.297,0.696,189.833,186107,3i8fIJNV0yuC4kXT3SkVBZ,Popular,82,2024,Pop
Ariana Grande,3OZgEywV4krCZ814pTJWr7,Dangerous Woman,Groovy // Funky // Neo-Soul,0JmBB9HfrzDiZoPVRdv8ns,neo soul,0.813,0.456,1,-7.667,0,0.0685,0.169,2.85e-06,0.105,0.587,108.801,179293,3i8fIJNV0yuC4kXT3SkVBZ,Popular,82,2024,Pop
Ariana Grande,6I3a9Dp8ZrsVWhbQja7xBz,Side To Side (Remixes),Pop EDM Remixes,4aUEH3uhbofktrFkXOOaKj,pop edm,0.547,0.877,6,-2.927,0,0.0507,0.0703,0.000119,0.101,0.365,150.077,202440,3i8fIJNV0yuC4kXT3SkVBZ,Popular,82,2024,Pop
Ariana Grande,21YNupvtAUB1q82MB6NUrJ,Into You (3LAU Remix),EDM - pop remixes,0cvVad4XizGbOS0vlwZYS5,pop edm,0.617,0.803,2,-5.619,1,0.155,0.0188,0.00136,0.183,0.249,126.249,197147,3i8fIJNV0yuC4kXT3SkVBZ,Popular,82,2024,Pop
Ariana Grande,5MNFd05J5NuroPkiijOYeR,Side To Side (Remixes),EDM - pop remixes,0cvVad4XizGbOS0vlwZYS5,pop edm,0.554,0.867,6,-2.79,0,0.053,0.095,5.83e-05,0.102,0.418,150.066,202440,3i8fIJNV0yuC4kXT3SkVBZ,Popular,82,2024,Pop
Ariana Grande,6EVYTRG1drKdO8OnIQBeEj,My Everything (Deluxe),2015 songs,6UJw1egIcZVfrBmcKs5uHH,pop edm,0.66,0.805,1,-5.352,0,0.153,0.0192,8.83e-06,0.159,0.625,103.009,193920,3i8fIJNV0yuC4kXT3SkVBZ,Popular,82,2024,Pop
Ariana Grande,3OZgEywV4krCZ814pTJWr7,Dangerous Woman,EDM/POP,6gHk5RFrnALbDNJdaXKivi,pop edm,0.623,0.734,9,-5.95,1,0.107,0.0162,1.9e-06,0.145,0.372,107.853,244453,3i8fIJNV0yuC4kXT3SkVBZ,Popular,82,2024,Pop
The Weeknd,2ZfHkwHuoAZrlz7RMj0PDz,Blinding Lights,Todo Éxitos,2ji5tRQVfnhaX1w9FhmSzk,dance pop,0.513,0.796,1,-4.075,1,0.0629,0.00147,0.000209,0.0938,0.345,171.017,201573,6WzRpISELf3YglGAh7TXcG,Popular (with Playboi Carti & Madonna) - From The Idol Vol. 1 (Music from the HBO Original Series),81,2023,Pop
The Weeknd,7vRcickwa6GCfY1qKKe4lK,Heartless,Todo Éxitos,2ji5tRQVfnhaX1w9FhmSzk,dance pop,0.531,0.75,10,-5.831,0,0.111,0.00632,7.6e-05,0.117,0.198,169.954,200080,6WzRpISELf3YglGAh7TXcG,Popular (with Playboi Carti & Madonna) - From The Idol Vol. 1 (Music from the HBO Original Series),81,2023,Pop
The Weeknd,5EbpxRwbbpCJUepbqVTZ1U,Trilogy,Ultimate Indie Presents... Best Indie Tracks of the 2010s,37i9dQZF1DWTHM4kX49UKs,dance pop,0.652,0.549,6,-7.555,0,0.039,0.317,0.0,0.104,0.186,120.073,312427,6WzRpISELf3YglGAh7TXcG,Popular (with Playboi Carti & Madonna) - From The Idol Vol. 1 (Music from the HBO Original Series),81,2023,Pop
The Weeknd,2ZfHkwHuoAZrlz7RMj0PDz,Blinding Lights,"post-teen alternative, indie, pop (large variety)",1y42gwI5cuwjBslPyQNfqb,post-teen pop,0.513,0.796,1,-4.075,1,0.0629,0.00147,0.000209,0.0938,0.345,171.017,201573,6WzRpISELf3YglGAh7TXcG,Popular (with Playboi Carti & Madonna) - From The Idol Vol. 1 (Music from the HBO Original Series),81,2023,Pop
The Weeknd,2ODvWsOgouMbaA5xf0RkJe,Starboy,BALLARE - رقص,1CMvQ4Yr5DlYvYzI0Vc2UE,post-teen pop,0.773,0.819,0,-5.946,0,0.118,0.426,0.0,0.0679,0.585,92.99,269187,6WzRpISELf3YglGAh7TXcG,Popular (with Playboi Carti & Madonna) - From The Idol Vol. 1 (Music from the HBO Original Series),81,2023,Pop
The Weeknd,2ODvWsOgouMbaA5xf0RkJe,Starboy,post teen pop,6rjxP7GQKoqqgoakzxl3PY,post-teen pop,0.678,0.588,7,-7.015,1,0.276,0.141,6.35e-06,0.137,0.486,186.005,230453,6WzRpISELf3YglGAh7TXcG,Popular (with Playboi Carti & Madonna) - From The Idol Vol. 1 (Music from the HBO Original Series),81,2023,Pop
The Weeknd,4AdZV63ycxFLF6Hcol0QnB,Starboy,post teen pop,6rjxP7GQKoqqgoakzxl3PY,post-teen pop,0.773,0.819,0,-5.946,0,0.118,0.426,0.0,0.0679,0.585,92.99,269187,6WzRpISELf3YglGAh7TXcG,Popular (with Playboi Carti & Madonna) - From The Idol Vol. 1 (Music from the HBO Original Series),81,2023,Pop
The Weeknd,0P3oVJBFOv3TDXlYRhGL7s,Beauty Behind The Madness,Post-teen pop,2KyjkYsSsC1UR75b0m98vd,post-teen pop,0.705,0.769,9,-5.526,0,0.0426,0.112,0.0,0.105,0.59,107.939,213520,6WzRpISELf3YglGAh7TXcG,Popular (with Playboi Carti & Madonna) - From The Idol Vol. 1 (Music from the HBO Original Series),81,2023,Pop
The Weeknd,4FWe1I8h8wcsMtFO3FypV9,The Hills,Electropop Hits  2017-2020,7kyvBmlc1uSqsTL0EuNLrx,electropop,0.587,0.566,0,-7.017,0,0.0528,0.0843,0.0,0.145,0.155,113.025,242519,6WzRpISELf3YglGAh7TXcG,Popular (with Playboi Carti & Madonna) - From The Idol Vol. 1 (Music from the HBO Original Series),81,2023,Pop
The Weeknd,09fggMHib4YkOtwQNXEBII,Starboy,Electropop Hits  2017-2020,7kyvBmlc1uSqsTL0EuNLrx,electropop,0.681,0.594,7,-7.028,1,0.282,0.165,3.49e-06,0.134,0.535,186.054,230453,6WzRpISELf3YglGAh7TXcG,Popular (with Playboi Carti & Madonna) - From The Idol Vol. 1 (Music from the HBO Original Series),81,2023,Pop
The Weeknd,4rnl39iMQXOYZcw9J7ml4y,Starboy,ELECTROPOP,2UsEj2GUukV0GLbsE3rldz,electropop,0.68,0.594,7,-7.021,1,0.28,0.159,2.35e-06,0.134,0.475,186.04,230467,6WzRpISELf3YglGAh7TXcG,Popular (with Playboi Carti & Madonna) - From The Idol Vol. 1 (Music from the HBO Original Series),81,2023,Pop
The Weeknd,28ZKQMoNBB0etKXZ97G2SN,Beauty Behind The Madness,ELECTROPOP,2UsEj2GUukV0GLbsE3rldz,electropop,0.702,0.77,9,-5.416,0,0.0482,0.124,0.0,0.103,0.593,107.951,213520,6WzRpISELf3YglGAh7TXcG,Popular (with Playboi Carti & Madonna) - From The Idol Vol. 1 (Music from the HBO Original Series),81,2023,Pop
The Weeknd,2ODvWsOgouMbaA5xf0RkJe,Starboy,Electropop - Pop,5TiiHps0hNCyQ6ijVkNZQs,electropop,0.773,0.819,0,-5.946,0,0.118,0.426,0.0,0.0679,0.585,92.99,269187,6WzRpISELf3YglGAh7TXcG,Popular (with Playboi Carti & Madonna) - From The Idol Vol. 1 (Music from the HBO Original Series),81,2023,Pop
